ID	Day	Empty	Multiple	Dead.Stain..intensity.	Total.Reads	Uniquely Aligned
d4_Col_10_Row_25	4	FALSE	FALSE	66.266	284896	140864
d4_Col_10_Row_26	4	FALSE	FALSE	65.951	307285	171466
d4_Col_10_Row_27	4	TRUE	FALSE	65.47	57161	29793
d4_Col_10_Row_28	4	FALSE	FALSE	66.334	448872	239321
d4_Col_10_Row_29	4	FALSE	FALSE	66.074	271105	134710
d4_Col_10_Row_30	4	TRUE	FALSE	65.476	340088	177890
d4_Col_10_Row_31	4	FALSE	FALSE	66.516	492462	257133
d4_Col_10_Row_32	4	FALSE	FALSE	65.919	413027	217987
d4_Col_10_Row_33	4	FALSE	TRUE	66.645	909050	500739
d4_Col_10_Row_34	4	FALSE	FALSE	66.288	472988	255302
d4_Col_10_Row_35	4	FALSE	FALSE	65.999	644740	327341
d4_Col_10_Row_36	4	FALSE	FALSE	66.28	737378	345938
d4_Col_10_Row_37	4	FALSE	FALSE	66.891	430716	216093
d4_Col_10_Row_38	4	FALSE	FALSE	66.167	654913	349896
d4_Col_10_Row_39	4	FALSE	FALSE	66.018	651695	323027
d4_Col_10_Row_40	4	FALSE	FALSE	67.202	246553	122537
